"cell","method","n","bias","mcse","emp_se","mod_se","rmse","coverage","cov_mcse","ess_A","ess_C","u_diff","kappa","gu","corr","beta","predicted"
34,"separate",1000,-0.0157457392679095,0.00435196172344146,0.137621113359468,0.165053701464181,0.138450567266986,0.985,0.00384382621875652,209.133338847087,233.705020186648,0.0508669286358245,"0.1",0.5,"S05_T0",0,-0.025
34,"pooled",1000,0.0622313244403313,0.00512586788679112,0.16209417507374,0.164734960929275,0.173553982417118,0.944,0.00727076337120113,222.373734554409,222.067965433398,-0.00115848955435135,"0.1",0.5,"S05_T0",0,0.05
34,"unadjusted",1000,0.059025808458364,0.00458970260950253,0.145139140288464,0.146976086765862,0.156615295350723,0.932,0.00796090447122687,300,300,-0.000398210948275385,"0.1",0.5,"S05_T0",0,NA
34,"two_stage",1000,0.0602991392276245,0.00470029112025035,0.148636256058555,0.165153562357104,0.160332872705761,0.958,0.00634318531969546,221.530469171871,221.950524542862,0.000255503644901622,"0.1",0.5,"S05_T0",0,0.05
35,"pooled",1000,0.101190220171053,0.00516994212492374,0.163487924860098,0.167618134020719,0.192200504504416,0.913,0.00891240708226459,209.754699122226,209.687096415585,-0.00191999651528208,"0.2",0.5,"S05_T0",0,0.1
35,"separate",1000,-0.046836062579311,0.00450117971475458,0.142339800563715,0.168603290323676,0.149779754852339,0.976,0.00483983470792134,184.608332880736,232.775813121696,0.0963982104355985,"0.2",0.5,"S05_T0",0,-0.05
35,"unadjusted",1000,0.101445420104057,0.00452371464862461,0.14305241774322,0.146976250121402,0.175313158342571,0.912,0.00895857131466843,300,300,-0.00167489766179929,"0.2",0.5,"S05_T0",0,NA
35,"two_stage",1000,0.103007953784848,0.00480796424429147,0.152041179206113,0.168058794595875,0.183586606802218,0.934,0.00785136930732467,209.544346723039,208.965006709699,-0.00308289739056576,"0.2",0.5,"S05_T0",0,0.1
36,"unadjusted",1000,-0.0112693283707516,0.00449666280965159,0.142196963482712,0.147107138400618,0.142571926441386,0.959,0.00627048642451286,300,300,0.00137752460626482,"random",0.5,"S05_T0",0,NA
36,"pooled",1000,-0.0119378665560433,0.00488919096197675,0.154609793553562,0.161723506057166,0.154992892521955,0.961,0.00612200947402077,233.123430878083,232.987797961598,0.00365390778584644,"random",0.5,"S05_T0",0,0
36,"two_stage",1000,-0.00805856274486646,0.00452392544134351,0.14305908359428,0.162106581886575,0.143214440371595,0.971,0.00530650544143696,233.213657985056,231.878655367153,0.0010516997564614,"random",0.5,"S05_T0",0,0
36,"separate",1000,-0.00992981362751316,0.00431031903481846,0.136304255920049,0.161997195952642,0.136597483616696,0.984,0.00396787096564392,232.669807786161,231.859540222153,0.00218327380327645,"random",0.5,"S05_T0",0,0
37,"unadjusted",1000,-0.000567708822793535,0.00399843238579768,0.126441534093018,0.128994855582075,0.126379572619785,0.953,0.00669260786241059,300,300,0.00209910816665047,"0",0,"S0_T05",0,NA
37,"separate",1000,0.00198680616777285,0.00413134033015121,0.130644452325898,0.13976013073549,0.130594227856206,0.973,0.00512552436341883,232.753776159767,232.788560729758,0.00170972713508912,"0",0,"S0_T05",0,0
37,"two_stage",1000,0.0022143978140193,0.00421240847971351,0.133208052309019,0.139852392760141,0.133159845195318,0.963,0.00596917079668525,232.915285859769,232.873135912208,0.00167704415363312,"0",0,"S0_T05",0,0
37,"pooled",1000,0.00252356667424949,0.00442202367039375,0.139836666656219,0.139628841180679,0.139789511183567,0.948,0.00702111102319284,233.390542317384,233.353928474787,0.00172604333939716,"0",0,"S0_T05",0,0
38,"separate",1000,0.0015811188543409,0.00400399090950317,0.126617310046391,0.142238703388324,0.126563862129014,0.974,0.00503229569878401,208.504047502619,232.226768504055,0.00176630961730742,"0.1",0,"S0_T05",0,0
38,"unadjusted",1000,0.0470611501676465,0.00386002258003421,0.122064631725877,0.128953099607702,0.130765539799893,0.951,0.00682634602111555,300,300,0.00112940252347314,"0.1",0,"S0_T05",0,NA
38,"two_stage",1000,0.0514792879562019,0.00410634988968743,0.129854185209935,0.142264286285964,0.139625801324816,0.965,0.00581162627841812,220.892802253504,220.516347527752,0.001867708430416,"0.1",0,"S0_T05",0,0.05
38,"pooled",1000,0.0504482793244495,0.0042491842678165,0.13437100484055,0.1420052500574,0.143466164170215,0.958,0.00634318531969546,221.039801489457,221.152704106397,0.00175155350042844,"0.1",0,"S0_T05",0,0.05
39,"unadjusted",1000,0.0995966550207436,0.00376830228962811,0.119164181472523,0.128818296193505,0.155259124482883,0.899,0.00952885092757778,300,300,0.00451784808256852,"0.2",0,"S0_T05",0,NA
39,"separate",1000,-0.000150162216875558,0.00395757620288934,0.12514954814811,0.145115101519972,0.125087047854547,0.973,0.00512552436341883,184.067235308676,232.59707661997,0.00416246004939413,"0.2",0,"S0_T05",0,0
39,"two_stage",1000,0.0992865192898735,0.00414620272709202,0.131114442584123,0.144619682061936,0.16441295256089,0.926,0.00827792244467173,209.095925787875,208.923787605827,0.00435122748928145,"0.2",0,"S0_T05",0,0.1
39,"pooled",1000,0.0988527993310899,0.00434630627048528,0.137442272234053,0.14436165583635,0.169243504319237,0.908,0.00913980306133562,209.448017461291,209.405453622308,0.00421975475191633,"0.2",0,"S0_T05",0,0.1
40,"two_stage",1000,-0.00253212430559506,0.00415978885699453,0.131544073734911,0.139815158237135,0.131502665923319,0.963,0.00596917079668525,232.882112944607,232.659033479909,0.00142234683041599,"random",0,"S0_T05",0,0
40,"separate",1000,-0.00336357461873761,0.00390624337291621,0.123526261533537,0.139861737632796,0.123510291819666,0.977,0.00474035863622153,232.327373248074,232.510272776277,0.00150231400461632,"random",0,"S0_T05",0,0
40,"pooled",1000,-0.00290728867337911,0.0043830800105938,0.138605160002313,0.139621431100584,0.138566342653323,0.949,0.00695693898205238,233.24416226845,233.161837208129,0.00166924002673857,"random",0,"S0_T05",0,0
40,"unadjusted",1000,-0.00206451934929146,0.00404565589372161,0.127934872534444,0.128966567587613,0.127887554198748,0.947,0.00708456067798138,300,300,0.00230098013806517,"random",0,"S0_T05",0,NA
41,"separate",1000,0.000658300736924381,0.00403644400470902,0.127643567026119,0.145948151101597,0.127581427656256,0.976,0.00483983470792134,233.653098652672,232.234473264986,0.00155734299340389,"0",0.25,"S0_T05",0,0
41,"pooled",1000,-0.00324355845631769,0.00432655455396467,0.136817668115022,0.145829485235625,0.136787703780653,0.959,0.00627048642451286,233.244347482806,233.788481450521,0.00163271836025093,"0",0.25,"S0_T05",0,0
41,"unadjusted",1000,-0.000791144576242859,0.00399087369000942,0.126202507144705,0.135397989029773,0.126141871107655,0.96,0.00619677335393187,300,300,0.000376437552897397,"0",0.25,"S0_T05",0,NA
41,"two_stage",1000,-0.00136510230031834,0.00414008452103289,0.130920967920712,0.146012881381431,0.13086261133626,0.966,0.00573096850453743,233.33405428426,232.88143793293,0.00164496811197988,"0",0.25,"S0_T05",0,0
42,"pooled",1000,0.0596968587496185,0.00433957390477118,0.137229376137076,0.148069264075736,0.14958871855146,0.947,0.00708456067798138,221.693199261382,221.435305003725,0.00377682222163872,"0.1",0.25,"S0_T05",0,0.0625
42,"separate",1000,0.00895946784124975,0.00403286402111427,0.127530358004665,0.148387710494684,0.127781063873265,0.977,0.00474035863622153,208.739819872529,232.840534175079,0.0031392659555131,"0.1",0.25,"S0_T05",0,0.0125
42,"unadjusted",1000,0.0634065135897879,0.00395049655941282,0.124925670164032,0.135168577697309,0.14004000360068,0.943,0.00733150734842434,300,300,0.00230321040436175,"0.1",0.25,"S0_T05",0,NA
42,"two_stage",1000,0.0589941502000324,0.0042095040209389,0.13311620525804,0.148307711793165,0.145542138008284,0.951,0.00682634602111555,221.11724590047,221.142869247341,0.00371218281282976,"0.1",0.25,"S0_T05",0,0.0625
43,"separate",1000,0.0264442509551525,0.00423412545738919,0.133894803442521,0.151946893927199,0.136415501241983,0.968,0.00556560868189635,184.912963540904,232.888699829669,-0.000293160024793079,"0.2",0.25,"S0_T05",0,0.025
43,"pooled",1000,0.123254690918594,0.00453686931280392,0.143468404749833,0.151080129075963,0.189088124459836,0.879,0.0103130499853341,209.69186941197,210.147251210134,-9.53705693372758e-06,"0.2",0.25,"S0_T05",0,0.125
43,"unadjusted",1000,0.125582636247755,0.0039255007459202,0.124135233137978,0.135256479107531,0.176536526183818,0.871,0.0105999528300837,300,300,-0.000672057780563937,"0.2",0.25,"S0_T05",0,NA
43,"two_stage",1000,0.125286126678625,0.00435542431058319,0.137730609979115,0.151321906175999,0.186138026051708,0.892,0.00981509042240569,209.658888905114,209.322126424731,-0.00025672478504328,"0.2",0.25,"S0_T05",0,0.125
44,"unadjusted",1000,0.00144805370257018,0.00446498613063252,0.141195258938609,0.135333533845219,0.141132072560136,0.937,0.00768316341099159,300,300,-0.00343510255596489,"random",0.25,"S0_T05",0,NA
44,"pooled",1000,0.00171999738456072,0.00477848284462797,0.151108895490649,0.145862632525152,0.151043115662748,0.943,0.00733150734842434,233.360374539292,233.641016224111,-0.00281969903905797,"random",0.25,"S0_T05",0,0
44,"two_stage",1000,0.00216299038070677,0.00452782320552849,0.143182341720347,0.146056375126803,0.143127077539258,0.95,0.00689202437604511,233.023992706661,233.096581297331,-0.00265544770026953,"random",0.25,"S0_T05",0,0
44,"separate",1000,0.00473651324264698,0.00409233493028193,0.129410993279573,0.146137655327059,0.129432965407279,0.965,0.00581162627841812,233.236456772682,232.142207026659,-0.00262400872844426,"random",0.25,"S0_T05",0,0
45,"unadjusted",1000,0.000790785678007847,0.00429099068966802,0.135693039979277,0.147108537535085,0.13562748187483,0.961,0.00612200947402077,300,300,-0.0049998771686099,"0",0.5,"S0_T05",0,NA
45,"pooled",1000,0.00268274727403745,0.00461739026978099,0.146014700984073,0.157894414572931,0.145966330855787,0.961,0.00612200947402077,233.758856489534,233.196207336734,-0.00676333646522239,"0",0.5,"S0_T05",0,0
45,"two_stage",1000,0.00383471970513246,0.00449392082487332,0.142110254310624,0.158143159124224,0.142090936132699,0.97,0.00539444158370447,233.529158114318,232.451750882563,-0.00687768634054787,"0",0.5,"S0_T05",0,0
45,"separate",1000,0.00234307230420041,0.00442430294130664,0.139908743531112,0.158042469426004,0.139858399989993,0.973,0.00512552436341883,233.11230759013,232.674134993791,-0.00683753520425673,"0",0.5,"S0_T05",0,0
46,"pooled",1000,0.0716503353043601,0.00477120460580471,0.150878737370287,0.160528161490949,0.166959275113091,0.943,0.00733150734842434,222.137415926211,221.807866914244,0.00316756144624186,"0.1",0.5,"S0_T05",0,0.075
46,"unadjusted",1000,0.0723385037397268,0.00426717535443531,0.134939932953519,0.147056122978132,0.153047168687621,0.936,0.0077397674383666,300,300,0.00104193225225023,"0.1",0.5,"S0_T05",0,NA
46,"separate",1000,0.0203036281884744,0.00441331239124523,0.139561191821791,0.160863375144274,0.140961293460552,0.97,0.00539444158370447,208.995369952499,233.250846755916,0.00303946487570482,"0.1",0.5,"S0_T05",0,0.025
46,"two_stage",1000,0.0715030497456556,0.00455099658128616,0.143915148205039,0.160759434855146,0.160634817010277,0.946,0.00714730718522718,221.680219273972,221.454833761716,0.00325883705940093,"0.1",0.5,"S0_T05",0,0.075
47,"separate",1000,0.0479079689620881,0.00447030517636875,0.14136346193366,0.164114485148248,0.149193894753008,0.973,0.00512552436341883,184.2407610616,232.346089756664,-0.00214482401783155,"0.2",0.5,"S0_T05",0,0.05
47,"unadjusted",1000,0.14670666086968,0.00419720760314631,0.132727358385184,0.147074822861388,0.197792263387061,0.843,0.0115043904662524,300,300,-0.00235835125596385,"0.2",0.5,"S0_T05",0,NA
47,"pooled",1000,0.145261734027763,0.00481491160756694,0.152260874122943,0.163207575092276,0.210383368609894,0.875,0.0104582503316759,209.074073226045,209.598310152477,-0.00183974862277878,"0.2",0.5,"S0_T05",0,0.15
47,"two_stage",1000,0.145546895046778,0.00461807713111024,0.146036421446444,0.163521087242966,0.206129106169537,0.879,0.0103130499853341,208.710419339555,209.046313381016,-0.00180052188728245,"0.2",0.5,"S0_T05",0,0.15
48,"unadjusted",1000,-0.00915573918871766,0.00456697610907739,0.144420465242581,0.147102909000761,0.144638311211776,0.951,0.00682634602111555,300,300,-0.00416659812256878,"random",0.5,"S0_T05",0,NA
48,"separate",1000,-0.00576639754487495,0.00432838575693228,0.136875575837379,0.157965466527056,0.136928593355073,0.98,0.00442718872423573,233.222052110686,233.117205244384,-0.00446273091909329,"random",0.5,"S0_T05",0,0
48,"two_stage",1000,-0.00486559916495696,0.00479826156580542,0.15173435357191,0.157940101964775,0.151736497900359,0.958,0.00634318531969546,233.900546612233,233.098462869664,-0.00414514050208467,"random",0.5,"S0_T05",0,0
48,"pooled",1000,-0.00495333345025239,0.00493941292536839,0.156197951482394,0.157780643997262,0.156198392307726,0.956,0.00648567652600714,234.374393312547,233.574702847056,-0.00420667970809359,"random",0.5,"S0_T05",0,0
49,"unadjusted",1000,0.143987260571494,0.00412196127158748,0.130347860452203,0.138664293013569,0.194180084886752,0.831,0.0118506961820815,300,300,-0.000671508977643184,"0",0,"shared0",0.3,NA
49,"separate",1000,-0.000626307081465204,0.00400963687596454,0.1267958511825,0.150923018894763,0.126733984983421,0.985,0.00384382621875652,233.451443316904,233.089112055008,-0.0011402231182298,"0",0,"shared0",0.3,0
49,"two_stage",1000,0.000604547343444431,0.00425551755303013,0.134571280904016,0.151027742081394,0.13450533703907,0.979,0.00453420334788814,233.764069158996,233.038757578351,-0.00115790097515721,"0",0,"shared0",0.3,0
49,"pooled",1000,-0.000229956033312085,0.00457594180438825,0.144703985422476,0.150790405889126,0.144631798141101,0.961,0.00612200947402077,234.062275500437,233.641550134168,-0.00113595729872571,"0",0,"shared0",0.3,0
50,"separate",1000,-0.00277777782593929,0.00415880768638981,0.13151304639607,0.154664565140233,0.131476620509705,0.984,0.00396787096564392,209.739681759621,232.855218097209,-0.00127874518837842,"0.1",0,"shared0",0.3,0
50,"unadjusted",1000,0.222353613162564,0.00414193825550883,0.130979588151924,0.13869201578716,0.258030281452356,0.644,0.0151414662433993,300,300,-0.00024143035788323,"0.1",0,"shared0",0.3,NA
50,"pooled",1000,0.0607309096892165,0.00474265427795066,0.149975896730654,0.153869536818685,0.161735958346446,0.937,0.00768316341099159,222.14228693658,222.079994305963,-0.00110298632143283,"0.1",0,"shared0",0.3,0.065
50,"two_stage",1000,0.062978737275204,0.00440616289580791,0.139335104924762,0.154144800377888,0.152843640828492,0.947,0.00708456067798138,222.131013524465,221.072148479236,-0.00119423461255866,"0.1",0,"shared0",0.3,0.065
51,"separate",1000,-0.00141419238787306,0.0040873514994241,0.129253403358846,0.159478743038007,0.129196500640205,0.984,0.00396787096564392,183.972356590942,232.35582845882,-0.00468456459761154,"0.2",0,"shared0",0.3,0
51,"two_stage",1000,0.127604826687334,0.00433711116441245,0.137151497448884,0.157527841632067,0.187282445822141,0.9,0.00948683298050514,208.874203443555,208.798670068142,-0.00455079008463058,"0.2",0,"shared0",0.3,0.13
51,"pooled",1000,0.126453239986142,0.00452038001411581,0.142946967341101,0.157253215467121,0.190797860416564,0.889,0.00993373041711924,208.965922690856,209.463675612234,-0.00445463022340898,"0.2",0,"shared0",0.3,0.13
51,"unadjusted",1000,0.306525976252903,0.00394076209510433,0.124617839373867,0.13860220185092,0.330865910003004,0.398,0.0154788888490098,300,300,-0.00305656291136172,"0.2",0,"shared0",0.3,NA
52,"two_stage",1000,-0.0111614250029882,0.00435874929549351,0.137835755234138,0.151583979168082,0.138218212018683,0.964,0.00589101010014412,231.715248326898,232.001382166291,0.0033323033002893,"random",0,"shared0",0.3,0
52,"separate",1000,-0.00804510785194282,0.00375455285820268,0.118729386274157,0.151503935835555,0.118942398908977,0.991,0.00298646948753876,231.927099775928,231.0961401346,0.00318202446776682,"random",0,"shared0",0.3,0
52,"unadjusted",1000,0.142624325630193,0.0042377189887226,0.134008440881088,0.138618352043718,0.195657870341625,0.829,0.0119062588582644,300,300,0.000950735652263095,"random",0,"shared0",0.3,NA
52,"pooled",1000,-0.0108894661801673,0.00471593477808695,0.149130951955555,0.151342651599275,0.149453609069931,0.955,0.00655553201502365,232.166893288832,232.464561494235,0.00340943803153821,"random",0,"shared0",0.3,0
53,"two_stage",1000,-0.002823589187707,0.00407732812126754,0.128936436310606,0.15447111446766,0.128902880727203,0.978,0.00463853425124791,233.17301299207,232.361243515084,0.000258392485232884,"0",0.25,"shared0",0.3,0
53,"separate",1000,-0.00396524938648852,0.00390371196511759,0.123446211390233,0.154282530569894,0.123448172696855,0.985,0.00384382621875652,232.854949042326,232.46266076359,0.000176849420748776,"0",0.25,"shared0",0.3,0
53,"unadjusted",1000,0.148200348127262,0.00397305961679396,0.125639176687047,0.141646930019231,0.194249223166843,0.853,0.0111978122863352,300,300,-0.00119030110954279,"0",0.25,"shared0",0.3,NA
53,"pooled",1000,-0.00370067286475083,0.00439588555895019,0.13901010699725,0.154210246171656,0.138989859404171,0.965,0.00581162627841812,233.425910244695,233.041011406151,0.000200387872505135,"0",0.25,"shared0",0.3,0
54,"separate",1000,0.00104172103443528,0.00398277836844816,0.125946510599455,0.157482920242257,0.125887831784331,0.983,0.00408790900094413,209.701163261833,233.383339159689,0.00113334951083285,"0.1",0.25,"shared0",0.3,0
54,"pooled",1000,0.0650480986035911,0.00446869160013729,0.141312436172962,0.156609308698556,0.155500773452941,0.952,0.00675988165576884,222.144022162928,222.53264511466,0.00107832251536662,"0.1",0.25,"shared0",0.3,0.065
54,"unadjusted",1000,0.231435929831704,0.00409719477542984,0.129564675077004,0.141672327250036,0.265203332633372,0.641,0.0151696736945789,300,300,3.05749790025449e-05,"0.1",0.25,"shared0",0.3,NA
54,"two_stage",1000,0.0641406592503716,0.00414122968932284,0.130957181321717,0.156919875281318,0.145762333013236,0.969,0.00548078461536303,221.570484977317,222.10243865341,0.00113489465299703,"0.1",0.25,"shared0",0.3,0.065
55,"separate",1000,-0.0073360464219204,0.00427730920394948,0.13526039341282,0.162742879748722,0.135391640174973,0.976,0.00483983470792134,183.583799262653,232.49826354907,0.00173719475451792,"0.2",0.25,"shared0",0.3,0
55,"pooled",1000,0.122325984038913,0.00475420499435412,0.15034116245507,0.160284013323444,0.193761474587446,0.904,0.00931579304192617,209.039091392577,209.196243268972,0.00259505984779518,"0.2",0.25,"shared0",0.3,0.13
55,"two_stage",1000,0.120340619183477,0.00449853275005115,0.142256096190226,0.160720418340205,0.186275131812709,0.917,0.00872416185085994,208.237069412892,209.080699053073,0.00240818619357283,"0.2",0.25,"shared0",0.3,0.13
55,"unadjusted",1000,0.307152589455985,0.00417386252668718,0.131989122247568,0.141649891110197,0.334284939045732,0.41,0.0155531347322654,300,300,0.00317924370975525,"0.2",0.25,"shared0",0.3,NA
56,"separate",1000,-0.00115423736350388,0.00399343813761755,0.126283602098524,0.154296044905389,0.126225721921923,0.989,0.00329833291224522,232.881692970117,232.590226473807,0.00057294862814576,"random",0.25,"shared0",0.3,0
56,"pooled",1000,-0.00291017093148705,0.00485603670892836,0.153561364016017,0.1540752556614,0.153512151052585,0.961,0.00612200947402077,233.363060941156,233.667056824649,0.000897311873275099,"random",0.25,"shared0",0.3,0
56,"unadjusted",1000,0.144994105248981,0.00450145227842476,0.142348419783767,0.141741911526712,0.203140591953634,0.818,0.0122014753206323,300,300,-0.000590311045743849,"random",0.25,"shared0",0.3,NA
56,"two_stage",1000,-0.00105225458748982,0.00453415757266796,0.143382651997312,0.1542672276183,0.143314805755042,0.97,0.00539444158370447,233.257501662845,232.904886570331,0.000867235039818802,"random",0.25,"shared0",0.3,0
57,"pooled",1000,-0.000967488737174461,0.0047344794871477,0.149717387147326,0.162991733672068,0.149645637265724,0.97,0.00539444158370447,233.692572003482,233.395313507288,0.000446718470921523,"0",0.5,"shared0",0.3,0
57,"unadjusted",1000,0.147257067670698,0.00427799628822006,0.135282120925215,0.150064568015374,0.199918971007644,0.855,0.0111344061359374,300,300,0.0011407233969086,"0",0.5,"shared0",0.3,NA
57,"two_stage",1000,0.000740193614445099,0.00449295460154974,0.142079699646315,0.163216276915215,0.142010571075263,0.977,0.00474035863622153,233.568869973691,232.626093711047,-5.00994766533702e-05,"0",0.5,"shared0",0.3,0
57,"separate",1000,-0.00036570217863721,0.00430386917321146,0.136100293387339,0.16307032725347,0.136032717786359,0.976,0.00483983470792134,233.261023827866,232.58632546505,-4.15614295828825e-05,"0",0.5,"shared0",0.3,0
58,"unadjusted",1000,0.226392272982851,0.00438408581567419,0.138636966351676,0.150291183779619,0.265432570527993,0.704,0.0144355117678592,300,300,0.00121186045035005,"0.1",0.5,"shared0",0.3,NA
58,"separate",1000,-0.00519813740336168,0.00446801329125222,0.141290986162623,0.166920677280795,0.141315958973146,0.98,0.00442718872423573,209.134418700772,233.377339764577,0.00100528509890679,"0.1",0.5,"shared0",0.3,0
58,"two_stage",1000,0.0590151720450668,0.0047084327142556,0.148893715866964,0.166437981358306,0.160093597053588,0.954,0.00662449998113065,221.268694438375,222.029034095058,0.000770905295148567,"0.1",0.5,"shared0",0.3,0.065
58,"pooled",1000,0.0607727507930708,0.00499595884677127,0.157986090522654,0.16619009639659,0.169198027272159,0.943,0.00733150734842434,221.973928992025,222.132889849147,0.000725762474061575,"0.1",0.5,"shared0",0.3,0.065
59,"unadjusted",1000,0.307483204515117,0.00431695742662097,0.136514180301015,0.15020465785718,0.336397690777924,0.46,0.0157607106438764,300,300,0.00362958773979092,"0.2",0.5,"shared0",0.3,NA
59,"separate",1000,0.000573125250287434,0.0043597320580187,0.137866832913924,0.171287711086599,0.13779907411391,0.989,0.00329833291224522,184.77927660982,232.659712421155,0.00162835717013323,"0.2",0.5,"shared0",0.3,0
59,"pooled",1000,0.128044641508643,0.00480984669472932,0.152100707515772,0.169081673888094,0.19876347959484,0.898,0.00957057991973318,209.695284271415,209.842193582539,0.00135730913648754,"0.2",0.5,"shared0",0.3,0.13
59,"two_stage",1000,0.128986494508599,0.00464072564320288,0.14675263028471,0.169390835938698,0.195326173173495,0.912,0.00895857131466843,209.503187993865,209.204708535864,0.00127347189426525,"0.2",0.5,"shared0",0.3,0.13
60,"unadjusted",1000,0.145743446942145,0.00485247074119165,0.15344859821491,0.150292609800079,0.211575230469932,0.83,0.0118785521003193,300,300,0.00702439620715407,"random",0.5,"shared0",0.3,NA
60,"separate",1000,-0.00273343494435124,0.00445454824542082,0.140865184026365,0.16356050222601,0.140821265216962,0.976,0.00483983470792134,232.471555683612,232.052239018448,0.00398243090212723,"random",0.5,"shared0",0.3,0
60,"two_stage",1000,-0.00735621201056661,0.00496630708521788,0.157048419491204,0.163638347295705,0.157142151295459,0.963,0.00596917079668525,232.000789347411,233.19406757348,0.00411194532133296,"random",0.5,"shared0",0.3,0
60,"pooled",1000,-0.00553527756033329,0.00528119187571261,0.167005950876287,0.163416934406498,0.167014178853577,0.946,0.00714730718522718,232.71167939726,233.334917821458,0.00417158178067772,"random",0.5,"shared0",0.3,0
61,"two_stage",1000,0.002095103379642,0.0041675899430398,0.131790765736172,0.151080097725753,0.131741514282949,0.969,0.00548078461536303,232.901706703173,233.489957565316,0.00137651144296201,"0",0,"shared05",0.3,0
61,"separate",1000,0.00114621482615324,0.00395092997122909,0.124939375849075,0.150942113825346,0.124882150839688,0.983,0.00408790900094413,232.497316977605,233.437564620755,0.00227043712324639,"0",0,"shared05",0.3,0
61,"unadjusted",1000,0.151435119242856,0.00405223490027114,0.128142918988821,0.138620894331425,0.198335025699916,0.821,0.0121226647235664,300,300,0.000381164522801919,"0",0,"shared05",0.3,NA
61,"pooled",1000,0.00424357873169425,0.00449234379456264,0.142060384233415,0.15088432145513,0.142052735194466,0.957,0.00641490451994416,233.67746826399,233.471561325724,-0.000434377657735939,"0",0,"shared05",0.3,0
62,"separate",1000,-0.00598186420640393,0.00398744387298496,0.126094046807156,0.154871935336707,0.126172864083166,0.983,0.00408790900094413,208.019798865714,232.968705963282,0.0532839745213064,"0.1",0,"shared05",0.3,0
62,"pooled",1000,0.062560877128024,0.00458563818740094,0.14501061197633,0.15390743401821,0.157863589390308,0.943,0.00733150734842434,221.505448781913,221.174498285538,0.000420834823453057,"0.1",0,"shared05",0.3,0.065
62,"two_stage",1000,0.0607136494395157,0.00428557759532827,0.135521862906247,0.154213047954288,0.148438392535484,0.948,0.00702111102319284,220.727425725272,221.028996945042,0.001694942507098,"0.1",0,"shared05",0.3,0.065
62,"unadjusted",1000,0.228577964280606,0.00407392417119424,0.128828793957875,0.138678881327185,0.262351190294906,0.634,0.0152329905140127,300,300,0.00160247886523485,"0.1",0,"shared05",0.3,NA
63,"separate",1000,0.00564462627667607,0.00418872907482164,0.132459243778062,0.159063757965607,0.132513273360812,0.984,0.00396787096564392,184.474090658921,233.581435633112,0.0991998282812961,"0.2",0,"shared05",0.3,0
63,"pooled",1000,0.137175399397576,0.00478998706565195,0.151472690902067,0.156852152814024,0.204299100127505,0.868,0.0107040179372047,210.183754504512,210.087925900446,-0.00132388695736183,"0.2",0,"shared05",0.3,0.13
63,"unadjusted",1000,0.318824873531032,0.00414123836611095,0.130957455705849,0.138628244014516,0.344647653889916,0.364,0.0152152555022911,300,300,-0.0026802772203917,"0.2",0,"shared05",0.3,NA
63,"two_stage",1000,0.135875588773329,0.00453115158862777,0.143287594435541,0.157150361156693,0.19741575167373,0.884,0.0101264011376204,209.559837966375,209.860396588084,-0.000570977638544712,"0.2",0,"shared05",0.3,0.13
64,"unadjusted",1000,0.150815915574668,0.00418310232990338,0.132281310480518,0.138509946457307,0.200564920033305,0.805,0.0125289664378192,300,300,0.0038280767662109,"random",0,"shared05",0.3,NA
64,"separate",1000,-0.000457529969561541,0.00381943634203645,0.120781182188571,0.151222641918266,0.120721643505094,0.984,0.00396787096564392,232.067688063713,232.478514248995,0.0054111997831483,"random",0,"shared05",0.3,0
64,"two_stage",1000,0.00177992329250301,0.00428105419461981,0.135378820416164,0.151286866742654,0.135322820393243,0.968,0.00556560868189635,232.750232859061,232.399190056166,0.00391516169904763,"random",0,"shared05",0.3,0
64,"pooled",1000,0.00121435324024187,0.00455471409893276,0.14403270643509,0.151052405855442,0.143965793702136,0.961,0.00612200947402077,233.075173638451,233.014807502333,0.00427882107249884,"random",0,"shared05",0.3,0
65,"two_stage",1000,0.00689245395667403,0.00431738107068966,0.136527577102757,0.163177657847673,0.136633251632919,0.973,0.00512552436341883,233.418608829637,233.065665096947,-0.00361212239685492,"0",0.25,"shared05",0.3,0
65,"separate",1000,0.0065079407487865,0.00401778988058867,0.127053671826361,0.162949061953435,0.127156777962584,0.983,0.00408790900094413,233.233359955385,232.97261888931,-0.00347298393579269,"0",0.25,"shared05",0.3,0
65,"unadjusted",1000,0.154590042099163,0.0043019813416278,0.136040594910908,0.148941872420629,0.205880104761171,0.847,0.0113838042850358,300,300,0.000161568171028988,"0",0.25,"shared05",0.3,NA
65,"pooled",1000,0.00555627823254612,0.00476681643997058,0.150739971382423,0.162896035976185,0.150767001234351,0.964,0.00589101010014412,233.666635171716,233.684234640722,-0.00267690344328282,"0",0.25,"shared05",0.3,0
66,"separate",1000,-0.0013760353867863,0.00416492423661403,0.131706468697384,0.167185641535877,0.131647790624165,0.989,0.00329833291224522,209.080015443063,233.336959207056,0.0465961421015164,"0.1",0.25,"shared05",0.3,0
66,"two_stage",1000,0.0751856793424391,0.00462389125565463,0.146220280208046,0.166639613859841,0.164352901866561,0.951,0.00682634602111555,221.183011679087,221.813153877733,-0.00263477763007952,"0.1",0.25,"shared05",0.3,0.0775
66,"pooled",1000,0.0781800347152748,0.00498696613300656,0.157701715944229,0.166238546822703,0.175946239541015,0.935,0.0077958322198467,222.049684303876,221.904491022092,-0.00409396205914564,"0.1",0.25,"shared05",0.3,0.0775
